表題：,都道府県・市区町村のすがた（社会・人口統計体系）
公開日：,2025年10月31日

***,***,***,***,/項目 コード,A1101,C1224,D310412
調査年 コード,調査年,地域 コード,地域,/項目,A1101_総人口【人】,C1224_企業所得（平成27年基準）【百万円】,D310412_貸付金（都道府県財政）【千円】,貸出金【億円】
1977100000,1977年度,46000,鹿児島県,***,"1,747,000",***,***,***
1977100000,1977年度,47000,沖縄県,***,"1,071,000",***,***,***
1976100000,1976年度,1000,北海道,***,"5,395,000",***,***,***
1976100000,1976年度,2000,青森県,***,"1,484,000",***,***,***
1976100000,1976年度,3000,岩手県,***,"1,395,000",***,***,***
1976100000,1976年度,4000,宮城県,***,"1,984,000",***,***,***
1976100000,1976年度,5000,秋田県,***,"1,239,000",***,***,***
1976100000,1976年度,6000,山形県,***,"1,227,000",***,***,***
1976100000,1976年度,7000,福島県,***,"1,984,000",***,***,***
1976100000,1976年度,8000,茨城県,***,"2,380,000",***,***,***
1976100000,1976年度,9000,栃木県,***,"1,717,000",***,***,***
1976100000,1976年度,10000,群馬県,***,"1,778,000",***,***,***
1976100000,1976年度,11000,埼玉県,***,"4,964,000",***,***,***
1976100000,1976年度,12000,千葉県,***,"4,267,000",***,***,***
1976100000,1976年度,13000,東京都,***,"11,674,000",***,***,***
1976100000,1976年度,14000,神奈川県,***,"6,510,000",***,***,***
1976100000,1976年度,15000,新潟県,***,"2,406,000",***,***,***
1976100000,1976年度,16000,富山県,***,"1,079,000",***,***,***
1976100000,1976年度,17000,石川県,***,"1,082,000",***,***,***
1976100000,1976年度,18000,福井県,***,"779,000",***,***,***
1976100000,1976年度,19000,山梨県,***,"787,000",***,***,***
1976100000,1976年度,20000,長野県,***,"2,033,000",***,***,***
1976100000,1976年度,21000,岐阜県,***,"1,889,000",***,***,***
1976100000,1976年度,22000,静岡県,***,"3,341,000",***,***,***
1976100000,1976年度,23000,愛知県,***,"5,988,000",***,***,***
1976100000,1976年度,24000,三重県,***,"1,638,000",***,***,***
1976100000,1976年度,25000,滋賀県,***,"1,006,000",***,***,***
1976100000,1976年度,26000,京都府,***,"2,452,000",***,***,***
1976100000,1976年度,27000,大阪府,***,"8,330,000",***,***,***
1976100000,1976年度,28000,兵庫県,***,"5,029,000",***,***,***
1976100000,1976年度,29000,奈良県,***,"1,098,000",***,***,***
1976100000,1976年度,30000,和歌山県,***,"1,077,000",***,***,***
1976100000,1976年度,31000,鳥取県,***,"586,000",***,***,***
1976100000,1976年度,32000,島根県,***,"771,000",***,***,***
1976100000,1976年度,33000,岡山県,***,"1,829,000",***,***,***
1976100000,1976年度,34000,広島県,***,"2,670,000",***,***,***
1976100000,1976年度,35000,山口県,***,"1,564,000",***,***,***
1976100000,1976年度,36000,徳島県,***,"809,000",***,***,***
1976100000,1976年度,37000,香川県,***,"970,000",***,***,***
1976100000,1976年度,38000,愛媛県,***,"1,476,000",***,***,***
1976100000,1976年度,39000,高知県,***,"814,000",***,***,***
1976100000,1976年度,40000,福岡県,***,"4,353,000",***,***,***
1976100000,1976年度,41000,佐賀県,***,"842,000",***,***,***
1976100000,1976年度,42000,長崎県,***,"1,576,000",***,***,***
1976100000,1976年度,43000,熊本県,***,"1,731,000",***,***,***
1976100000,1976年度,44000,大分県,***,"1,199,000",***,***,***
1976100000,1976年度,45000,宮崎県,***,"1,100,000",***,***,***
1976100000,1976年度,46000,鹿児島県,***,"1,735,000",***,***,***
1976100000,1976年度,47000,沖縄県,***,"1,058,000",***,***,***
1975100000,1975年度,1000,北海道,***,"5,338,206",***,***,***
1975100000,1975年度,2000,青森県,***,"1,468,646",***,***,***
1975100000,1975年度,3000,岩手県,***,"1,385,563",***,***,***
1975100000,1975年度,4000,宮城県,***,"1,955,267",***,***,***
1975100000,1975年度,5000,秋田県,***,"1,232,481",***,***,***
1975100000,1975年度,6000,山形県,***,"1,220,302",***,***,***
1975100000,1975年度,7000,福島県,***,"1,970,616",***,***,***
1975100000,1975年度,8000,茨城県,***,"2,342,198",***,***,***
1975100000,1975年度,9000,栃木県,***,"1,698,003",***,***,***
1975100000,1975年度,10000,群馬県,***,"1,756,480",***,***,***
1975100000,1975年度,11000,埼玉県,***,"4,821,340",***,***,***
1975100000,1975年度,12000,千葉県,***,"4,149,147",***,***,***
1975100000,1975年度,13000,東京都,***,"11,673,554",***,***,***
1975100000,1975年度,14000,神奈川県,***,"6,397,748",***,***,***
1975100000,1975年度,15000,新潟県,***,"2,391,938",***,***,***
1975100000,1975年度,16000,富山県,***,"1,070,791",***,***,***
1975100000,1975年度,17000,石川県,***,"1,069,872",***,***,***
1975100000,1975年度,18000,福井県,***,"773,599",***,***,***
1975100000,1975年度,19000,山梨県,***,"783,050",***,***,***
1975100000,1975年度,20000,長野県,***,"2,017,564",***,***,***
1975100000,1975年度,21000,岐阜県,***,"1,867,978",***,***,***
1975100000,1975年度,22000,静岡県,***,"3,308,799",***,***,***
1975100000,1975年度,23000,愛知県,***,"5,923,569",***,***,***
1975100000,1975年度,24000,三重県,***,"1,626,002",***,***,***
1975100000,1975年度,25000,滋賀県,***,"985,621",***,***,***
1975100000,1975年度,26000,京都府,***,"2,424,856",***,***,***
1975100000,1975年度,27000,大阪府,***,"8,278,925",***,***,***
1975100000,1975年度,28000,兵庫県,***,"4,992,140",***,***,***
1975100000,1975年度,29000,奈良県,***,"1,077,491",***,***,***
1975100000,1975年度,30000,和歌山県,***,"1,072,118",***,***,***
1975100000,1975年度,31000,鳥取県,***,"581,311",***,***,***
1975100000,1975年度,32000,島根県,***,"768,886",***,***,***
1975100000,1975年度,33000,岡山県,***,"1,814,305",***,***,***
1975100000,1975年度,34000,広島県,***,"2,646,324",***,***,***
1975100000,1975年度,35000,山口県,***,"1,555,218",***,***,***
1975100000,1975年度,36000,徳島県,***,"805,166",***,***,***
1975100000,1975年度,37000,香川県,***,"961,292",***,***,***
1975100000,1975年度,38000,愛媛県,***,"1,465,215",***,***,***
1975100000,1975年度,39000,高知県,***,"808,397",***,***,***
1975100000,1975年度,40000,福岡県,***,"4,292,963",***,***,***
1975100000,1975年度,41000,佐賀県,***,"837,674",***,***,***
1975100000,1975年度,42000,長崎県,***,"1,571,912",***,***,***
1975100000,1975年度,43000,熊本県,***,"1,715,273",***,***,***
1975100000,1975年度,44000,大分県,***,"1,190,314",***,***,***
1975100000,1975年度,45000,宮崎県,***,"1,085,055",***,***,***
1975100000,1975年度,46000,鹿児島県,***,"1,723,902",***,***,***
1975100000,1975年度,47000,沖縄県,***,"1,042,572",***,***,***
